report_id,date,house,theme,direction,bull,bear,summary,source_page
2025-07-25_iM증권_산업,2025-07-25,iM증권,글로벌ESS,6,"신재생 에너지 보급 확대와 AI 데이터센터 급증에 힘입어 2030년 전세계 ESS 설치 용량이 2024년 대비 약 2.5배 증가한 약 748GWh에 달할 전망이며, ESS 수요는 경기·보조금에 민감한 전기차 수요와 달리 재생에너지 확대·전력망 안정화 필요성에 따라 구조적으로 안정적인 성장이 가능하다.",,ESS 시장은 전기차 대비 변동성이 낮은 구조적 성장 산업으로 지속가능성이 높게 평가된다.,3
2025-07-25_iM증권_산업,2025-07-25,iM증권,AIDC전력,5,"AI 데이터센터는 대규모 연산 처리를 위해 막대한 전력을 지속 소비하며 정밀한 전압 제어와 무정전 전원 공급이 필수적이라 ESS가 전력 공급 안정성과 연속성을 보장하는 핵심 인프라로 부각되고 있으며, 일론 머스크도 AI 훈련 시 전력망 전압 강하로 인한 변동 완화에 배터리가 필수적임을 언급했다.",,AI 데이터센터의 전력 인프라 회복탄력성 확보 필요성이 ESS 수요 확대의 새로운 긍정적 동력으로 작용하고 있다.,3
2025-07-25_iM증권_산업,2025-07-25,iM증권,중국경쟁,-6,"2024년 기준 중국 배터리 셀 업체는 가격 경쟁력이 높은 LFP를 앞세워 전세계 ESS 시장의 90% 이상을 차지했고, 미국 ESS 수입 시장에서도 71%(2024년)의 지배적 점유율을 보유하고 있다.","2026년부터 48E 세액공제 원산지 규정과 무역법 301조 관세 인상(25%)이 겹치며 총 누적관세율이 58.4%까지 상승, 미국향 중국산 LFP 배터리 셀 공급가격이 2024년 $73에서 2026년 $87까지 상승해 국내 생산 한국 업체의 예상 공급가격($85~90)과 비슷한 수준이 되어 가격적 우위가 사실상 사라질 전망이다.",중국 배터리의 미국 ESS 시장 내 압도적 지배력은 관세·세액공제 규정 변화로 구조적으로 약화될 전망이다.,11
2025-07-25_iM증권_산업,2025-07-25,iM증권,관세정책,6,"무역법 301조 관세가 비전기차용(ESS용) 배터리에 대해 2026년 1월 1일부터 7.5%에서 25%로 인상되고, 여기에 48E 세액공제의 금지된 외국 기관 물질적 지원 비율 규제(2026년 45% 상한, 매년 강화)까지 더해져 중국 배터리를 대체하려는 국내 업체에는 순풍으로 작용한다.",미-중 상호관세 90일 유예기간 종료 후 관세율 자체는 협상에 따라 낮아질 가능성이 있어 정책 변수의 불확실성이 상존한다.,관세 인상과 48E 세액공제 원산지 규정이 결합되며 중국 배터리를 배제하는 방향으로 정책이 강화되고 있다.,6
2025-07-25_iM증권_산업,2025-07-25,iM증권,LFP침투,2,"ESS는 에너지밀도보다 단가 경쟁력, 싸이클 수명, 열적 안정성이 중요해 가격 경쟁력과 수명 안정성이 높은 LFP가 ESS 특성에 가장 부합하며, LG에너지솔루션(미국 미시간 17GWh, 2Q25 가동)과 삼성SDI(미국 16GWh, 2H26 가동)도 ESS 전용 LFP 라인을 구축해 대응하고 있다.","LFP는 삼원계 대비 에너지밀도가 낮고, 국내 업체는 전통적으로 삼원계 중심이라 2024년 기준 전세계 ESS 시장 점유율이 약 6%에 불과했다.","LFP는 ESS 배터리의 사실상 표준 화학으로 자리잡았으며, 국내 업체는 뒤늦게 LFP 생산라인을 구축해 시장에 대응하고 있다.",5
2025-07-25_iM증권_산업,2025-07-25,iM증권,K배터리경쟁력,7,"LG에너지솔루션은 지난 6월부터 미시간에서 최초의 ESS 전용 LFP 배터리 공장을 연 16.5GWh 규모로 가동했고, 삼성SDI도 올해 말부터 ESS용 삼원계 배터리 생산을 시작해 내년 하반기 LFP 라인까지 증설할 계획으로, 미국 내 국내 업체 점유율 확대 방향성은 이미 결정되었다고 볼 수 있다.",미국 ESS 배터리 공장은 자동차 배터리 공장과 달리 대부분 독자적 단독 투자 형태로 구축되어 초기 가동률 확보와 수익성 개선이 관건이다.,국내 배터리 셀 업체는 발 빠른 생산라인 증설로 미국 ESS 시장 내 신규 수주를 빠르게 확보하며 존재감을 공고히 하고 있다.,13
2025-07-25_iM증권_산업,2025-07-25,iM증권,북미EV,-5,,"트럼프 행정부의 감세법안 시행과 캘리포니아주 배출가스 규제 재량권(CARB) 철회 가능성으로 2030년 북미 신차 판매 내 전기차 침투율 전망치를 기존 28%(시장 평균 약 30%)에서 약 20% 수준으로 하향 조정했으며, 정책 불확실성 심화로 중장기 수요 둔화 우려가 제기된다.",북미 전기차 수요는 연방·주 정책 리스크로 성장 모멘텀이 단기~중기적으로 약화될 것으로 판단된다.,14
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,AIDC전력,6,"AI 데이터센터 전력 수요는 2025년 449TWh에서 2035년 1,596TWh로 향후 10년간 4배 성장 전망되며, 미국 데이터센터의 전력 수요 비중은 2024년 3.5%에서 2035년 10.5%까지 확대되어 백업용 UPS/ESS 배터리 수요의 구조적 성장 동력이 됨","데이터센터 배터리 수요는 전력 부하 스케일에 비해 상대적으로 작은 규모(백업/캐파 목적)이며, 전력망 확충 지연과 화석연료 의존이 커 배터리 수요로의 직결 효과는 제한적","AI 데이터센터發 전력 수요 급증이 미국 UPS/ESS 배터리 수요의 핵심 성장 동력이나, 절대 규모는 EV향 배터리 대비 작음",2
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,북미ESS,3,"AI 붐에 따른 데이터센터 설치 증가로 미국 ESS 배터리 수요는 2024년 35GWh에서 2030년 76GWh로 2배 성장 전망, 미국 대중 관세로 현지 LFP 양산 셀업체의 점유율 확대 기회","트럼프 2기의 신재생 에너지 정책 후퇴로 ESS 성장률은 연평균 16% 중반대로 둔화되고, 북미 배터리 수요 내 ESS 비중은 2025년 23%에서 2030년 17%로 낮아질 전망",ESS 수요는 늘지만 신재생 연계 없이는 성장률이 이전 기대에 못 미치며 비중도 점차 축소,5
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,북미EV,-4,,"미국 전기차 세액공제 폐지(9월 말) 이후 고객사 배터리 조달 감축이 3Q부터 시작되어 미국 판매(-31%QoQ) 및 외 수출(-5%QoQ)도 부진, ESS 수요 증가만으로는 북미 배터리 가동률 개선에 한계",전기차 세제 혜택 종료로 북미 EV 수요 회복이 지연되며 배터리 3사 가동률 개선의 발목을 잡는 요인,17
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,LFP침투,7,"ESS용 배터리 케미스트리는 각형 LFP가 2023년 83%에서 2030년까지 89% 내외로 지배력을 유지하며, 한국 셀업체(LGES, 삼성SDI)도 현지 LFP 양산을 시작해 미국 ESS 공급망 선택지가 넓어짐",,ESS 시장은 각형 LFP가 압도적 주류이며 한국 업체의 LFP 진입이 본격화,13
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,관세정책,6,"미국의 대중국 고관세 정책으로 중국산 ESS 배터리 관세가 2025년 40.9%에서 2026년 58.4%로 확대되는 반면, 한국산 배터리는 케미스트리 가격 차이가 없어 관세를 피할 수 없는 중국 배터리 대비 미국 ESS 점유율 확대 기회","관세 정책은 행정부 정책 기조 변화에 따라 유동적이며, 태양광 세액공제 요건 강화 등 재생에너지向 정책 변화도 ESS 성장에 부정적으로 작용",대중 고관세가 한국 배터리의 미국 ESS 점유율 확대에 우호적으로 작용,16
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,중국경쟁,-5,,"각형 LFP 기반 중국 점유율이 90%가 넘는 미국 ESS 시장에서 중국 배터리의 공급 우위가 여전히 크고, 북미 배터리 소재업체는 공급망 손익 개선 폭이 제한적",미국 ESS 시장은 여전히 중국 각형 LFP가 압도적 점유율을 차지하고 있어 한국 업체의 점유율 확대는 관세 효과에 의존,16
2025-10-23_삼성증권_산업,2025-10-23,삼성증권,K배터리경쟁력,2,"미국 현지 LFP ESS 양산을 시작한 단독(비합작) 셀업체는 AMPC의 지배주주 이익 기대감이 높아 LG에너지솔루션과 삼성SDI를 선호하며, ESS 각형 폼팩터 확대에 따른 장비주(엠플러스), 하우징 부품주(상신이디피) 수혜 기대","소재보다 셀·부품업체 중심으로 수혜가 국한되고, 북미 EV 수요 회복이 없으면 배터리 3사 전체 가동률 개선은 제한적",AMPC 이익 개선 기대가 큰 현지 ESS 양산 셀업체와 각형 폼팩터 수혜 부품업체 중심으로 선별적 투자 접근 필요,18
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌ESS,9,"AI 훈련발 전력수요 폭증과 빅테크의 CFE 24/7 달성 목표, 천연가스 가격 상승이 맞물려 ESS 시장의 TAM이 2030년 기준 2TWh 수준까지 확대되며 전기차용 배터리 시장을 추월할 가능성이 높다. 글로벌 ESS 배터리 시장은 설치량 기준 2025년 약 544GWh, 매년 50% 이상 고성장 중.",,ESS는 AI 인프라 확대에 힘입어 이차전지 산업의 신규 주력 시장으로 부상하고 있다.,19
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미ESS,9,OpenAI·xAI 등 하이퍼스케일러의 GW급 데이터센터 프로젝트 확대와 PFE 규정에 따른 중국산 배제로 한국 배터리 3사가 미국 ESS 시장에서 M/S를 크게 늘릴 여지가 마련되었다. 미국 데이터센터/그리드향 ESS 수요는 2025년 최소 75GWh에서 2030년 300GWh 이상으로 확대 가능.,,미국 ESS 시장은 AI 데이터센터 전력수요와 규제 수혜가 동시에 작용하는 한국 배터리 업체들의 최대 성장 동력이다.,8
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,글로벌EV수요,3,"미국 자동차 재고가 소진되고 관세로 인한 ICE/HEV 가격 상승으로 EV의 상대적 가격 매력도가 높아지며, 2026년 하반기 미국 EV 반등과 유럽의 매년 20%대 배터리 시장 성장이 기대된다.","$7,500 IRA 보조금 중단으로 미국 신규 EV 수요는 10월 YoY 25% 이상 하락하는 등 일시적으로 소강 상태에 진입했다.",EV 수요는 단기 조정을 거쳐 2026년 하반기부터 가격 매력도 부각과 함께 회복될 전망이다.,22
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,북미EV,2,"보조금 의존 구조에서 벗어나 정상 가격경쟁 체제로 복귀하는 과정이며, 15% 관세로 ICE/HEV 가격이 더 가파르게 오르면서 EV의 상대적 매력도가 장기적으로 높아진다.","IRA 보조금 폐지로 미국 신규 EV 수요가 10월 기준 YoY 25% 이상 하락, 단기 소강 국면 진입.",미국 EV 수요는 판매 5년차 소름 효과와 가격 메리트 부각으로 2026년 하반기 반등이 기대된다.,22
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,유럽EV,6,"2026년부터 EU CO2 배출규제가 본격 강화(2030-2034년 49g/km, 2035년 0g/km)되며 전통 완성차 업체들이 엔트리급 EV 시장 진입을 가속화, 매년 20%대 배터리 시장 성장이 전망된다. 2023년말 신형 EV 보조금(약 4,500유로) 중단 이후에도 EV판매가 오히려 가속화되는 흐름.",소형 EV판매 호조세 지속에도 완성차 업체들은 2030년 전기차 비중 50% 미만 시 거의 재앙적 상황에 직면할 수 있어 규제 대응 속도가 관건.,유럽은 2026년 CO2 규제 강화를 계기로 배터리 시장이 본격적인 개화 국면에 진입할 전망이다.,25
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국EV,2,중국의 총 자동차 수출량 및 전기차 수출량이 유럽향을 중심으로 증가하며 그만큼 시장 성장을 촉진하고 있다.,글로벌 ESS 시장에서는 중국이 2024년 기준 65.5%의 압도적 비중을 차지하고 있어 한국 업체들의 경쟁 강도가 높다.,"중국은 EV 수출 확대로 자체 성장을 지속하되, ESS를 포함한 배터리 시장 전반에서 여전히 지배적 지위를 유지하고 있다.",26
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,AIDC전력,8,"미국 데이터센터발 전력수요는 2023년 176TWh(총 전력수요의 4%)에서 2028년 최대 450~580TWh(총 전력수요의 8%)로 급증할 전망이며, 이는 데이터센터 용량 기준 약 74~132GW 수준에 해당한다.",,AI 데이터센터발 전력수요 급증이 ESS 개화의 근본 동인이다.,7
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,LFP침투,5,"엘앤에프 등 소재업체의 ESS향 LFP 양극재 출하가 2026년 하반기부터 본격화되며, 중국산 대체효과·신재생 발전원 수요 증가·AI훈련 확대에 따른 ESS 수요 증가가 겹쳐 LFP 물량이 2026년 9.9만톤에서 2027년 14.4만톤으로 확대될 전망이다.",,미국향 ESS 대응을 위한 LFP 양극재 채택이 구조적으로 확대되고 있다.,40
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,K배터리경쟁력,7,"OBBBA의 PFE 규정에 따라 비PFE 소재 비중이 2026년 60%에서 2030년 85%까지 상향되며, LG에너지솔루션·삼성SDI가 보유한 미국내 300GWh 이상의 유휴 배터리 생산능력이 ESS 전용 라인으로 자연스럽게 전환되어 2026년부터 미국 ESS 시장에서 M/S를 크게 늘릴 여지가 마련된다.",,PFE/AMPC 규정과 유휴 생산능력의 ESS 전환이 한국 배터리 업체들의 미국 M/S 확대를 뒷받침한다.,17
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,중국경쟁,-4,,"글로벌 ESS 시장 자체는 2024년 기준 중국이 65.5%를 차지하는 등 압도적 우위에 있으며, 한국 업체들은 당분간 미국 시장 내에서만 독주가 예상되는 제한적 구도다.","ESS 시장 규모 자체는 중국이 여전히 우위이나, 한국 업체는 미국 시장에서 독주가 가능할 전망이다.",17
2025-11-19_다올투자증권_산업,2025-11-19,다올투자증권,관세정책,3,미국의 15% 추가 관세로 ICE/HEV 트림 가격이 가파르게 상승(HEV 탑재시 약 $8천 자연 상승)하는 반면 EV는 상대적으로 저렴해지는 구조가 형성되어 장기적으로 EV 판매에 우호적이다.,관세로 인한 완성차 가격 전반의 상승은 단기적으로 소비자 구매력을 저해할 수 있다.,관세 정책은 ICE/HEV 가격을 밀어올려 역설적으로 EV의 상대적 가격 매력도를 높이는 방향으로 작용하고 있다.,22
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌EV수요,-5,"2026년 글로벌 전기차 판매량은 전년대비 15% 증가한 2,429만대로 전망되며, 배터리 출하도 1,210GWh로 성장세는 유지된다.","다만 이는 2년 전 추정 대비 판매량 약 9%, 배터리 출하량 약 450GWh 낮아진 수준으로, EV 시장 성장 눈높이가 구조적으로 하향되고 있다.","EV 수요는 성장은 지속하나 눈높이가 크게 낮아졌고, 산업 전체 성장 공백의 근원이다.",9
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미EV,-7,"보조금 폐지를 앞두고 3분기 미국 EV 출하량이 50만대를 상회하며 역대 최대치를 기록, 단기 수요는 견조했다.","9월 30일 보조금(7,500달러) 종료 이후 재고 부담과 수요 둔화 우려가 크고, GM 얼티엄셀 배터리 공장이 2026년 1월부터 가동을 중단할 예정이어서 공급과잉을 추가로 심화시킬 가능성이 크다.",미국 EV 보조금 폐지가 2026년 한국 배터리 산업의 최대 악재.,10
2025-11-24_SK증권_산업,2025-11-24,SK증권,글로벌ESS,5,"ESS 수요는 2024년 230GWh에서 2026년 359GWh로 확대되며 연평균 25% 이상, 2026~2030년 CAGR 약 20%의 고성장이 예상된다. 장기적으로 ESS는 EV보다 더 큰 시장으로 성장할 잠재력이 있다.","ESS 셀과 EV 셀은 제조 플랫폼이 동일해 EV 라인의 ESS 전환이 쉬워, ESS 성장만으로 EV 수요 둔화가 만든 산업 성장 공백을 완전히 메우기는 어렵다.",ESS는 강한 성장세를 보이지만 EV 부진을 상쇄하기에는 역부족.,14
2025-11-24_SK증권_산업,2025-11-24,SK증권,북미ESS,6,"미국 ESS 수요는 2025년 54GWh에서 2028년 120GWh로 CAGR 약 25% 고성장이 예상되며, 북미의 중국산 ESS 배터리 배제 흐름이 강화되고 있다.","북미 ESS 수요가 전망대로 현실화될 경우 한국 셀메이커들이 증설 속도를 더 높일 가능성이 커, 중국 배터리를 완전 배제하는 극단적 가정에서만 쇼티지가 가능하고 통상적으로는 공급과잉 가능성이 더 크다.",북미 ESS는 고성장하지만 전환이 쉬운 제조 구조상 구조적 쇼티지보다는 경쟁 심화 가능성이 크다.,16
2025-11-24_SK증권_산업,2025-11-24,SK증권,중국경쟁,-7,한국 배터리는 부피/무게밀도의 효율성 측면에서 여전히 우위를 보인다.,"글로벌 EV 배터리 시장에서 중국 점유율은 작년 60%대 후반에서 올해 상반기 75%까지 상승했고, R&D 인력(BYD 10만명, CATL 2만명 vs LG에너지솔루션 4,500명)과 안전 규제 대응에서도 격차가 벌어지고 있다. CATL은 소듐이온배터리 양산 계획을 발표해 한국의 폼팩터 전환 흐름에서 뒤처질 위험도 있다.",중국 배터리와의 기술력·점유율 격차가 확대되고 있다.,17
2025-11-24_SK증권_산업,2025-11-24,SK증권,K배터리경쟁력,-4,부피/무게밀도 효율성에서 우위를 유지한다.,"지난 5년간 대규모 CAPEX로 단기차입금비중과 차입금의존도가 지속 상승하며 재무 리스크가 커졌고, 글로벌 점유율도 1분기 19%에서 3분기 16%로 하락했다.",기술적 강점은 있으나 점유율 하락과 재무 부담 누적으로 경쟁력이 약화되고 있다.,18
2025-11-24_SK증권_산업,2025-11-24,SK증권,나트륨이온,-3,,"CATL이 올해 소듐이온배터리 양산 계획을 발표했으며, 제시된 성능과 생산성이 실제라면 K배터리는 폼팩터 전환 흐름에서 뒤처질 가능성이 있다.",중국의 소듐이온배터리 양산화는 한국 배터리 폼팩터 경쟁력에 잠재적 위협이다.,17
2025-11-24_SK증권_산업,2025-11-24,SK증권,메탈가격,3,"리튬 가격이 반등하며 원가 우려가 완화, 2025년 배터리 주가 반등의 핵심 배경 중 하나가 되었다.",,리튬 가격 안정/반등이 투자심리 개선에 기여했다.,7
2025-11-24_SK증권_산업,2025-11-24,SK증권,LFP침투,2,보급형 전기차 시장 확장에 따라 LFP 전환이 가속화되며 2025년 주가 반등의 배경이 되었다.,"중국과의 가격 경쟁에 대응하기 위한 전환이라는 점에서, 원가 경쟁력 열위가 노출되는 측면도 있다.",LFP 전환 가속화는 보급형 EV 수요 대응과 주가 모멘텀에 기여했다.,7
2025-11-24_SK증권_산업,2025-11-24,SK증권,수급밸런스,-6,,"2026년 국내 셀 3사의 생산능력 증가분(109GWh)이 출하 증가분(50GWh 미만)을 크게 상회해 공급과잉이 심화되며, 2027년에는 신규 공장 감가상각 부담까지 더해져 위험요인이 추가 확대될 가능성이 높다.",증설이 수요를 초과하는 구조로 2026~27년에도 가동률 회복이 제한적일 전망.,8
2025-11-24_SK증권_산업,2025-11-24,SK증권,AIDC전력,6,"AI 데이터센터 확대가 ESS의 신규 수요처로 부각되고 있으며, 동시에 AI 서버·네트워크 장비용 회로박 수요 급증으로 회로박 산업은 20년 만의 국산화 기회를 맞고 있다(ASP가 배터리 전지박 대비 3배, 패키징기판용은 범용동박 대비 10배 이상).",,AI 데이터센터발 수요가 ESS와 동박(회로박) 밸류체인 모두에 새로운 성장축을 열어주고 있다.,22
2025-11-24_SK증권_산업,2025-11-24,SK증권,관세정책,-6,,트럼프 행정부의 OBBBA 법안 서명(2025.7.4)으로 EV 구매보조금이 2025년 9월 30일부로 종료됨에 따라 북미 EV 수요 불확실성이 커졌다.,미국 EV 보조금 폐지라는 정책 리스크가 2026년 북미 EV 수요의 핵심 변수.,11
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,글로벌ESS,8,신규 발전설비가 재생에너지 중심으로 재편되며 간헐성 극복과 전력망 안정을 위한 BESS 수요가 급증. 글로벌 BESS 시장은 2024년 199GWh에서 2030년 718GWh로 연평균 24% 성장 전망.,,"BESS는 배터리 수요의 다크호스로, K배터리의 새로운 성장동력이 될 것.",8
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,북미ESS,7,"미국 BESS 시장은 2025~2030년 연평균 19% 성장 예상. 데이터센터발 전력수요 증가와 태양광 연계 수요가 견인하며, 내년부터 비중국산 원가비중(45X/48E) 요건 강화로 K배터리 약진 시작.",미국 전기차 시장 정체로 배터리 총수요 성장은 제한적일 수 있음.,보조금 지급 규정 강화로 중국업체가 밀려나고 K배터리 점유율 확대가 예상되는 최대 기회 시장.,12
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,유럽EV,5,"CO2 배출규제 강화(2025년부터 15%), 25,000유로 이하 저가 모델 출시 확대, 독일/프랑스/이탈리아/스페인 등 보조금 재도입으로 2025년 27%, 2026년 20% 판매 성장 전망.","보조금 민감도가 매우 높은 시장으로, 2023년말 독일의 예고 없는 보조금 폐지로 2024년 -18%(독일)·-2.1%(유럽 전체) 역성장한 전례가 있음.","2024년 역성장 이후 2025년부터 재성장 모드로 전환, 2026년에도 20% 성장 유지 전망.",22
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,북미EV,-4,테슬라·GM·포드·현대기아·리비안 등이 2026년 중저가 모델 출시를 본격화하며 수요 감소를 완충하려는 전략.,"트럼프정부의 반전기차 정책으로 IRA 구매보조금(최대 $7,500)이 폐지되며 2026년 판매 성장률 4%에 그쳐 정체 국면 불가피.",보조금 폐지로 미국 전기차 시장은 2026년에도 정체가 불가피할 전망.,34
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,중국EV,3,"중국 전기차 판매량은 절대 규모로 계속 성장, 침투율이 2024년 36%에서 2030년 65.9%까지 확대.",성장률은 2022년 83.7%에서 2030년 6.0%까지 급격히 둔화되며 시장이 성숙 국면에 진입.,중국은 세계 최대 EV 시장으로서 침투율 확대는 지속되나 성장률 둔화는 불가피.,43
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,중국경쟁,-7,,BESS용 배터리셀 시장에서 중국 점유율이 2021년 55%에서 2024년 72%로 급등한 반면 K배터리는 36%에서 6%로 급감. 유럽 전기차 배터리 시장에서도 중국 점유율이 2021년 18.4%에서 2025년 1분기 59.5%로 급증하며 한국(70.9%에서 36.6%로 하락)을 역전.,중국 배터리/전기차의 공격적 시장 침투가 K배터리의 실질적 위협으로 작용.,30
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,관세정책,6,"미국은 내년부터 ESS 보조금(48E) 및 배터리 생산보조금(45X) 수령을 위한 비중국산 원가비중 요건을 55%/60%부터 매년 상향(2030년 75%/85%)하며, EU도 중국 배터리업체의 역내 투자에 기술이전·역내 자원·인력 이용 제한을 논의 중.",,주요국의 대중국 장벽 강화가 K배터리에 활로를 더해주는 구조.,12
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,LFP침투,4,"국내 3사 모두 LFP 진출. LGES·삼성SDI는 BESS용 LFP 배터리 공급계약을 체결했고, SK온도 LFP 시장 진입 확정. 삼원계 대비 가격 30% 이상 낮고 화재 위험도 낮음.",LFP 시장은 여전히 중국 업체들의 가격경쟁력이 앞서 있어 한국 3사는 후발주자.,BESS 시장 탈환을 위해 국내 3사가 LFP 생산을 본격화.,17
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,전고체,2,"퀀텀스케이프(+261% YTD), 솔리드 파워(+96% YTD) 주가가 급등하며 휴머노이드·UAM 시장 개화에 따른 고밀도 배터리 수혜 기대감 반영.",아직 상용화 초기 단계로 대규모 양산 사례는 부재.,휴머노이드/UAM 시장 성장과 함께 전고체 배터리가 고밀도 배터리 수요처로 부상.,42
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,K배터리경쟁력,5,"LFP, LMR, 고전압 미드니켈 배터리 등 중국과 대항할 무기를 확보했고, 전고체 개발도 활발해 로봇·eVTOL 등으로 영역 확장 중.","2년 전 K배터리 버블은 현실 파악 부족에 기인했으며, 업황 하락과 경쟁력 약화 문제가 완전히 해소된 것은 아님.",K배터리는 고통스러운 업황 하락과 경쟁력 약화 문제를 해결하기 위한 전략을 수립한 것으로 평가.,3
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,수급밸런스,4,"국내 배터리 셀 업체 전체 캐파(약 40GWh) 대비, BESS 수요만으로 2026~2030년 국내 공장 가동률을 11~75%까지 확보할 수 있어 유휴 캐파 활용도가 높아짐.",,BESS 수요 확대가 국내 셀 공장의 가동률 제고에 기여할 전망.,15
2025-11-24_유진투자증권_산업,2025-11-24,유진투자증권,AIDC전력,6,"IEA는 2024~2035년 글로벌 데이터센터 전력소비 증가로 320GW 이상의 추가 발전용량이 필요하며, 이 중 재생에너지 65%, BESS 14% 비중을 차지할 것으로 전망. 대형 하이퍼스케일러들이 탄소중립·청정에너지 100% 목표를 설정.",,AI 데이터센터 확산에 따른 전력 수요 증가가 재생에너지+BESS 수요를 동반 견인.,13
2026-03-16_하나증권_산업,2026-03-16,하나증권,글로벌ESS,7,"AI 데이터센터發 전력수요 피크 증가와 태양광·풍력 등 재생에너지 간헐성 보완 필요성으로 Grid ESS 수요가 구조적으로 확대되며, ESS 특성상 LFP 중심 성장이 지속될 전망.",일각에서 기대하는 데이터센터 부하 조정용 신규 ESS 수요는 배터리 3사 엔지니어·마케터 미팅 결과 기존 UPS·BBU 스펙 최적화로 대응 가능해 추가 수요 기대는 낮춰야 함.,Grid ESS는 LFP 중심으로 구조적 성장이 지속되나 부하조정용 신규 수요에 대한 기대는 과도하다.,4
2026-03-16_하나증권_산업,2026-03-16,하나증권,AIDC전력,5,"AI 서버랙 전력밀도가 100~300kW로 높아지며 UPS→Rack BBU→Server의 2단계 전력 보호 구조가 일반화, 소형 전지 중심 BBU 시장이 함께 성장. 21700 원통형 셀 전환 및 탭리스 설계로 성능 향상.",,AI 서버 고전력화가 UPS·BBU 시장과 원통형 배터리 수요를 함께 견인.,6
2026-03-16_하나증권_산업,2026-03-16,하나증권,전고체,4,"소재 기술 완성도(황화물계 고체전해질 이온전도성 상승, 음극 기술 안정화) 제고로 로봇·휴머노이드·드론·UAM 등 신시장向 전고체 개발이 가속. 삼성SDI 파우치형 솔리드스택 2027년 하반기 양산 목표, LGES 2029년 EV·2030년 로봇/UAM 양산 목표, SK온도 2029년 양산 목표로 수명 3배 향상 확보.","제조원가가 아직 높아 일반 전기차에 바로 탑재되기는 어려우며, 액체 전해질로 해결 가능한 영역이라면 굳이 비싼 전고체를 채택할 이유가 없음. 로봇/드론 배터리 수요 자체도 2025년 0.03GWh 수준으로 시기상조.",전고체는 로봇·UAM 등 차세대 응용처를 타겟으로 개발이 가속화되고 있으나 상용화 규모는 여전히 초기 단계.,10
2026-03-16_하나증권_산업,2026-03-16,하나증권,LFP침투,5,"ESS 시장 확대에 따라 엘앤에프(무전구체 LFP, 2026 하반기 양산), 포스코퓨처엠(3분기 인증 후 연말 양산) 등 국내 소재 기업들이 LFP 양극재 라인업 구축을 최우선 과제로 전면화.",에코프로비엠은 LFP 양극재를 전시했으나 경쟁사 대비 강조 강도가 약해 수익성 낮은 LFP 사업에 대한 고민이 읽힘.,ESS向 LFP 침투는 구조적으로 가속화되고 있으나 소재 기업별 사업화 온도차는 존재.,8
2026-03-16_하나증권_산업,2026-03-16,하나증권,K배터리경쟁력,5,"LGES(LFP ESS+배전연계 전력중개), 삼성SDI(LFP ESS+UPS 시장 주도+전고체 파우치+각형 PrismStack), SK온(원통형 BBU+로봇 AMR 적용 실적) 등 3사 모두 ESS·BBU·차세대 배터리 전 영역에서 리더십 강화.",,국내 배터리 3사는 ESS·BBU·전고체 등 신규 응용처 전반에서 경쟁 우위를 확대.,5
2026-03-16_하나증권_산업,2026-03-16,하나증권,관세정책,4,"미국·유럽의 탈중국 공급망 요구에 대응해 포스코홀딩스, 고려아연, 에코프로, LS MnM 등이 해외 광물·제련 역량 투자를 지속. 특히 LS MnM은 중국 합작 지분 없는 단독 공장으로 2027년 하반기 인도네시아 니켈 생산 개시, 2027년까지 전구체 생산 2단계 돌입 예정.",,적격 광물·전구체 생산 역량을 갖춘 기업의 기업가치 재평가 여지가 있음.,2
