report_id,date,house,company,issue,stance_score,summary,source_page
2026-05-04_메리츠증권_LGES,2026-05-04,메리츠증권,LGES,LFP,3,북미 LFP 배터리 기반 ESS 시장 점유율 확보가 단기 실적의 핵심 변수 중 하나로 꼽힌다.,1
2026-05-04_메리츠증권_LGES,2026-05-04,메리츠증권,LGES,AMPC,2,"2Q26 영업이익 1,199억원에는 AMPC 2,284억원이 포함되어 있으며, 2026년 연간 영업이익 1.0조원 중 AMPC는 1.3조원으로 추정된다.",1
2026-05-04_메리츠증권_LGES,2026-05-04,메리츠증권,LGES,북미EV,0,"당분간 GM 전기차 전략은 부재하나 지난 3개월간의 판매량은 바닥을 잡아가는 흐름으로 판단되며, 에너지 대전환 시점에 북미 전기차 판매량 반등 개연성이 마련되고 있다.",1
2026-05-04_메리츠증권_LGES,2026-05-04,메리츠증권,LGES,유럽EV,3,에너지 대전환 시점을 맞아 EU 전기차 판매량 반등 개연성이 마련된 점을 기회 요인으로 제시했다.,1
2026-05-04_메리츠증권_LGES,2026-05-04,메리츠증권,LGES,관세,3,지정학 Risk라는 변수가 되려 LG에너지솔루션을 비롯한 국내 배터리 Value-chain에 EV/ESS 외 방산 등 수요 확장성을 열어주고 있다.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,ESS,6,ESS 성장성은 여전히 유효하며 전사 매출 내 ESS 비중이 1Q26 26%에서 4Q26 47%까지 빠르게 확대될 것으로 전망.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,소형전지,6,Tesla向 원통형 배터리 출하량이 예상 대비 긍정적이어서 26년/27년 소형 사업부 매출 추정치를 기존 대비 +11%/+14% 상향 조정.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,유럽EV,3,EV 부진을 주도하던 유럽 향 출하량이 개선되며 점진적 회복 국면에 진입할 것으로 판단.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,북미EV,3,북미 출하량이 바닥에 수렴하는 가운데 미국-이란 전쟁에 따른 유가 상승이 글로벌 EV 구매심리를 개선시킬 것으로 판단.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,AMPC,4,2Q26 흑자전환의 핵심 요인 중 하나로 EV 보상금(AMPC) 수령 지속을 제시.,1
2026-05-04_미래에셋증권_LGES,2026-05-04,미래에셋증권,LGES,밸류에이션,7,목표주가를 기존 52만원에서 58만원으로 12% 상향 조정하며 상승여력 26%를 제시.,1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,AMPC,5,AMPC 회계처리 방식이 매출 인식으로 변경됐고 ESS 기반 미국 배터리 출하 확대로 AMPC가 2026년에도 견조하게 증가하며 이익 개선을 뒷받침할 전망이다.,1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,ESS,6,"북미 ESS 라인 전환과 배터리 팩 생산 병목 해소로 2026년 ESS 매출이 전년 대비 227% 급증할 전망이나, 고정비 부담 속 수익성 개선 추이는 지켜볼 필요가 있다.",1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,46파이,5,4월말 기준 46파이 수주 잔고가 440GWh를 상회하고 연말 애리조나 원통형 공장 가동을 통해 내년부터 실적 기여가 예상된다.,2
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,북미CAPEX,4,얼티엄셀즈 2공장 및 랜싱 공장 라인 가동 등 북미 생산능력 확대가 2분기 이후 ESS·소형 매출 성장을 견인할 것으로 판단된다.,1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,북미EV,-5,"GM 생산 중단과 북미 전기차 배터리 JV(얼티엄셀즈) 청산 관련 일회성 비용, 미국 전기차 수요 위축으로 자동차전지 부문 단기 턴어라운드 가시성은 낮다.",1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,유럽EV,4,유럽 주요 고객향 미드니켈 및 신제품 납품이 늘며 2027년부터 폴란드 공장이 70% 이상 가동률을 회복할 것으로 전망된다.,2
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,소형전지,4,Tesla향 견조한 판매가 이어지며 1분기에 이어 2분기에도 소형전지 매출 증가세가 유지될 전망으로 기존 예상을 상회했다.,1
2026-05-04_신영증권_LGES,2026-05-04,신영증권,LGES,밸류에이션,6,2027년 예상 EBITDA에 글로벌 셀 메이커 대비 20% 할증한 EV/EBITDA 19배를 적용해 목표주가를 기존 대비 8% 상향한 64만원으로 제시했다.,3
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,밸류에이션,7,"실적 추정치 상향(+4%) 및 목표 멀티플 변경(17.2배)을 반영해 목표주가를 600,000원(+18%)으로 상향하며 방향성은 아래보다 위라고 평가.",1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,ESS,6,미국 3월 누적 유틸리티용 ESS 설치량이 전년동기대비 84% 성장하는 등 ESS 수요 고성장세가 지속되고 있다고 평가.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,북미CAPEX,7,북미 ESS 생산능력이 2026년말 50GWh 이상으로 확대되어 연간 큰 폭의 외형 성장(+267%)이 가능할 것으로 전망.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,북미EV,-4,EV 배터리는 북미 시장 부진 영향으로 전년대비 실적 둔화가 불가피하다고 평가.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,유럽EV,3,고전압 미드니켈 및 LFP 공급 확대로 유럽 판매량 회복이 예상되며 상저하고 흐름을 전망.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,소형전지,4,북미 EV 고객사의 견조한 신차 판매로 원통형 출하량이 늘며 소형전지 영업이익이 +5%(QoQ) 증가.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,파우치,-2,비수기 영향으로 파우치 전지 매출과 물량이 부진했다고 평가.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,AMPC,-3,1Q26 자동차전지는 AMPC 소멸 및 저율 가동 영향으로 영업적자가 지속됐다고 평가.,1
2026-05-04_신한투자증권_LGES,2026-05-04,신한투자증권,LGES,46파이,4,46시리즈 수주 확대 및 차세대 기술 조기 확보까지 감안하면 주가 방향성은 아래보다 위라고 판단.,1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,북미CAPEX,6,북미 유휴 CAPA를 EV에서 ESS로 빠르게 전환해 2026년 중 북미 지역 내 50GWh 이상의 ESS CAPA를 확충할 예정이며 연중 90GWh 신규 ESS 수주 확보 계획도 유효해 향후 수혜 기대감이 높아질 것으로 전망된다.,1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,ESS,6,2Q26 ESS 부문은 북미 신규 생산시설 가동 확대와 배터리 팩 생산 병목의 점진적 완화로 전분기 대비 50%QoQ의 큰 폭 매출 성장이 기대된다.,1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,AMPC,5,"2026년 1분기부터 AMPC를 사업부문별 매출액·영업이익에 포함하는 회계 표기 방법으로 변경되었고, 2분기 AMPC 수취 금액 확대(2,772억원 추정)가 흑자전환의 주요 동력으로 작용할 전망이다.",1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,북미EV,-5,지속되는 Ultium Cells 가동 중단(EV 라인)으로 북미 EV용 배터리 판매가 감소해 제품 믹스가 악화되었고 이는 1Q26 수익성 부진의 주요 원인 중 하나였다.,1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,46파이,5,Rivian/Chery 향 46시리즈 출하가 시작된 가운데 금번 실적 발표를 통해 유럽 OEM으로부터 대규모 수주를 확보하는 등 고객 및 제품 포트폴리오 다변화가 본격화되고 있다.,1
2026-05-04_키움증권_LGES,2026-05-04,키움증권,LGES,밸류에이션,3,"연초 Ultium Cells 가동 중단, 오버행 우려 등으로 추정치 하향과 주가 조정을 겪었으나 불확실성 대부분이 이미 주가에 선반영된 것으로 판단되어 조정 시 매수 전략이 유효하다.",1
2026-05-04_하나증권_LGES,2026-05-04,하나증권,LGES,ESS,-4,"미국 현지 ESS 셀 생산 증가 속도를 팩 공장 증설이 따라가지 못해 1Q26 ESS 매출 확대폭이 예상보다 축소됐고, AMPC 제외 기준으로는 적자가 지속됐다.",1
2026-05-04_하나증권_LGES,2026-05-04,하나증권,LGES,AMPC,4,"2분기 흑자 전환에 AMPC 증가 효과가 기여할 전망이며, ESS 시장 확대에 따라 AMPC를 감안해도 2028년 ESS 이익 추정치를 상향할 수 있다고 판단했다.",1
2026-05-04_하나증권_LGES,2026-05-04,하나증권,LGES,북미CAPEX,-4,"미국 전기차 보조금 폐지와 GM 배터리 JV 가동 중단으로 대형 자동차전지 부문 매출이 줄었고, GM향 북미 EV 비즈니스 부진은 2분기에도 지속 불가피하다.",1
2026-05-04_하나증권_LGES,2026-05-04,하나증권,LGES,밸류에이션,6,"매출 QoQ 흐름과 ESS 수익성·수주 흐름을 고려할 때 단기 상승에도 주가 하방 압력이 제한적이라 보고 목표주가를 530,000원(목표시총 124조원)으로 상향, 매수 의견을 유지했다.",1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,ESS,8,"2분기 라인 전환을 마친 공장들의 본격 가동으로 ESS 출하량이 QoQ 40~50% 급증하고, 얼티엄셀즈 JV 2기·미시간 랜싱(2분기)과 혼다 JV·스텔란티스 추가 라인(3분기)이 순차 가동되며 분기별 고성장세가 지속될 전망이다",1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,46파이,5,Tesla향 견조한 수요에 더해 46-Series 판매 및 신규 수주 증가세가 소형전지 부문의 견고한 실적을 지속시키는 핵심 동력으로 제시된다,1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,AMPC,3,"1분기 자동차전지·ESS 부문의 대규모 적자에도 AMPC(1,897억원) 반영으로 완충됐으며, 2분기 이후 ESS 출하량 확대와 함께 AMPC 수혜 규모도 지속 확대될 전망이다",1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,북미CAPEX,-3,"얼티엄셀즈 가동 중단으로 1분기 자동차전지 출하량이 QoQ 20% 이상 하락했고 STLA JV 청산에 따른 일회성 비용까지 발생했으나, 2분기 말부터 얼티엄셀즈 라인이 재가동될 예정이며 유럽·인도네시아 공장 가동률도 회복 중이다",1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,유럽EV,5,"유럽 시장에서 고전압 미드니켈 및 LFP 제품을 필두로 가동률 회복세가 뚜렷하며, 유럽 IAA 수혜에 따른 중장기 회복 가시성도 확보됐다",1
2026-05-04_한화투자증권_LGES,2026-05-04,한화투자증권,LGES,밸류에이션,8,"ESS 고성장, 자동차전지 가동률 회복, 소형전지 46-Series 확대가 맞물려 확실한 턴어라운드 구간에 진입했다고 판단해 목표주가를 직전 50만원에서 60만원으로 상향 조정했다",1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,ESS,-4,"북미 ESS 사업의 빠른 확장에 따른 램프업 비용이 예상보다 커 1Q26 ESS 수익성이 컨센서스를 하회했으나, 비용 부담은 점진적으로 완화되고 2Q26엔 물량 보상금 반영으로 흑자전환할 전망이다.",1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,AMPC,5,ESS 출하량 증대에 따라 매 분기 AMPC 반영 규모가 지속 증가할 전망이며 애리조나 공장 가동에 힘입어 2027년에도 의미 있게 확대될 것으로 본다.,1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,북미CAPEX,3,2026년 말 미국 애리조나 공장 가동 시점이 고유가 장기화 국면과 맞물려 긍정적이라고 평가한다.,1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,북미EV,2,미국에서도 중고 전기차 판매 강세 등 수요 개선 여지가 있는 것으로 판단한다.,1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,유럽EV,2,고유가 여파로 유럽 전기차 판매 호조가 기대된다고 언급했다.,1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,소형전지,5,Tesla 판매량 호조가 지속되며 원통형 배터리 강세가 이어질 것으로 전망한다.,1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,밸류에이션,7,"미국내 ESS 성장성이 부각되며 국내 전력기기 업체 대비 프리미엄(14.4%→34.8%)을 확대 적용해 목표주가를 540,000원에서 600,000원으로 상향했다.",1
2026-05-04_현대차증권_LGES,2026-05-04,현대차증권,LGES,OEM보상금,5,1Q26 ESS 수익성은 램프업 비용으로 부진했으나 2Q26 물량 보상금 반영으로 흑자전환할 전망이라며 보상금 효과를 긍정적으로 평가.,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,LGES,ESS,8,북미 ESS 가동률이 2026년 54%에서 2027년 92%로 상승하며 kWh당 매출·AMPC 레버리지가 커 전사 실적을 견인할 것으로 전망.,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,LGES,북미CAPEX,8,2026년 미국 ESS Capa를 20→50GWh로 확대하며 2025년말 북미 ESS 수주잔고 140GWh를 근거로 2029년까지 수주 창고가 꽉 차 있다고 평가.,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,LGES,AMPC,6,ESS는 kWh당 $45의 AMPC 보조금을 수취해 EV 대비 이익 레버리지 효과가 크다고 판단.,1
2026-05-06_대신증권_LGES,2026-05-06,대신증권,LGES,밸류에이션,5,2027년 EBITDA 9.4조원에 캐즘 본격화 이후(2023~26년) 평균 12MF EV/EBITDA 16.2배를 적용해 목표주가 65만원(상승여력 41.8%)을 산출.,2
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,밸류에이션,7,"SOTP 방식(영업가치 82조원+비영업가치 2조원-순차입금)으로 목표주가 92만원을 산출하고 북미 ESS Q효과, LFP 선제 확보, AMPC 레버리지를 반영해 대형전지 20%/소형전지 10% 밸류에이션 프리미엄을 부여, 업종 내 Top Picks로 제시.",1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,ESS,8,2026년 북미 ESS Capa를 8→29GWh로 확대하고 가동률도 2026년 30%에서 2027년 80%로 높이며 전사 실적을 견인할 것으로 전망.,1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,LFP,6,엘앤에프와 1.6조원 규모 장기 공급계약을 통해 비중국 LFP 양극재 물량을 선제 확보함으로써 미국 영업에서 우위를 가져갈 것으로 예상.,1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,AMPC,7,"ESS 중심 AMPC 수령액이 25년 2,750억원에서 26년 6,730억원, 27년 1.7조원으로 급증하며 이익 레버리지 효과가 클 것으로 전망.",1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,전고체,5,2027년 전고체전지 양산을 계획 중이며 이는 경쟁사 대비 2년가량 빠른 속도로 기술 우위가 부각될 것으로 평가.,1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,유럽EV,3,유럽 내 중국 전기차 점유율 확대 우려에도 BMW/VW 등 프리미엄 OEM 중심 포트폴리오로 YoY 기저 부담이 크지 않다고 평가.,1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,북미EV,3,기존 북미 EV Exposure가 크지 않았기 때문에 미국 IRA 보조금 폐지에 따른 EV 실적 부담은 제한적이라고 평가.,1
2026-05-06_대신증권_삼성SDI,2026-05-06,대신증권,삼성SDI,로봇,2,전고체 배터리 양산 초기인 2027년 하반기에는 로봇/휴머노이드向으로 우선 공급할 계획.,4
2026-05-06_유안타증권_LGES,2026-05-06,유안타증권,LGES,ESS,6,"랜싱, UC2(애리조나) 신규 생산거점의 2분기 양산 개시로 ESS 매출이 전분기 대비 50% 이상 급증하고 매출 비중이 1분기 26%에서 4분기 47%로 확대되며 2026년 약 10조원, 2027년 약 13조원까지 성장할 것으로 전망했다.",1
2026-05-06_유안타증권_LGES,2026-05-06,유안타증권,LGES,북미CAPEX,5,북미 신규 생산 거점인 랜싱과 UC2(애리조나)가 2분기부터 양산을 시작하면서 2Q26E 흑자전환을 견인할 핵심 요인으로 제시했다.,1
2026-05-06_유안타증권_LGES,2026-05-06,유안타증권,LGES,유럽EV,3,유럽 정책 모멘텀 고려 시 대부분 소형 EV·PHEV 중심의 EV 수요가 기대되어 유럽 플랜트 가동률 개선이 더 가팔라질 것으로 예상했다.,1
2026-05-06_유안타증권_LGES,2026-05-06,유안타증권,LGES,LFP,3,이미 LFP와 Mid-Ni로의 라인 전환을 완료해 유럽 고전압 Mid-Ni 하이브리드 수요 중심의 개선세가 기대된다고 밝혔다.,1
2026-05-06_유안타증권_LGES,2026-05-06,유안타증권,LGES,밸류에이션,6,"경쟁사 대비 저조한 실적, LG화학 지분매각 이슈 등 그동안의 불확실성이 완화된 현 시점에서 상대적 투자매력도가 높다는 판단하에 목표주가를 531,000원에서 574,000원으로 상향했다.",1
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,AMPC,5,하반기 AMPC 규모가 확대되며 1Q26 BESS 흑자전환과 2027년 연간 AMPC 1.3조원 수준 발표로 외형 및 이익 성장이 가속화될 것으로 전망한다.,1
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,유럽EV,7,"유럽 가동률이 4Q25 40%대에서 1Q26 50% 이상으로 개선되고, 2분기부터 현대차 볼륨존 모델(EV3, 아이오닉2)향 양산이 추가되며 벤츠와의 배터리 공급계약(업계 추정 최대 10조원)으로 독일 프리미엄 3사 풀라인업을 확보했다.",1
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,ESS,5,북미향 BESS도 외형 성장이 이미 시작되었으며 하반기 AMPC 확대와 함께 실적 본격화가 기대된다.,1
2026-05-06_유안타증권_삼성SDI,2026-05-06,유안타증권,삼성SDI,밸류에이션,8,"2027, 2028년 EV·ESS 부문 실적 상향 조정을 반영해 목표주가를 620,000원에서 913,000원으로 상향 조정했다.",1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,밸류에이션,7,"목표주가를 550,000원('26F EV/EBITDA 27배)으로 직전(480,000원) 대비 상향하며 투자의견 BUY를 유지.",1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,ESS,6,ESS 수주잔고가 2025년말 기준 140GWh이며 매출 비중이 연말까지 35% 이상으로 확대되는 등 실적을 견인할 핵심 성장동력으로 평가.,1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,46파이,3,원통형 46시리즈 수주잔고가 올해 4월말 기준 440+GWh로 연초(300+GWh) 대비 40% 이상 급증했으나 초기 램프업 비용 부담이 단기 수익성을 낮췄다고 평가.,1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,AMPC,-4,"GM 공장 셧다운으로 EV 파우치 물량이 감소해 1Q26 AMPC가 전분기 대비 43% 급감(1,900억원)했다고 평가.",1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,북미CAPEX,4,"북미 ESS CAPA를 2026년말 50GWh+로 확보할 목표이며, 전사 CAPEX 가이던스는 -47% 감소해 FCF 개선이 가능할 전망.",1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,북미EV,-2,북미 EV 수요는 보조금 폐지 및 재고조정 영향으로 약세가 지속되고 있다고 평가.,3
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,유럽EV,2,유럽은 Mid-Ni/LFP 중저가 제품 및 HEV 수요 확대로 상대적으로 견조한 흐름을 유지하고 있다고 평가.,3
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,소형전지,4,북미 2170 배터리에 46시리즈 비중이 20%까지 상승하며 소형전지 매출 성장이 본격화됐다고 평가.,1
2026-05-06_유진투자증권_LGES,2026-05-06,유진투자증권,LGES,파우치,-5,ESS 팩 병목 및 북미 EV 파우치 부진으로 단기 수익성이 악화되었다고 평가.,1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,ESS,7,"미국 내 데이터센터향 ESS 수요가 전년대비 30% 이상 초과 증가할 것으로 기대되며, BBU를 포함한 데이터센터향 ESS 매출 성장을 실적전망에 반영했다.",1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,유럽EV,4,"유럽 내 EV 볼륨 차종 판매 성장세와 헝가리법인의 생산능력 효율화, 정책 및 수요 개선에 힘입어 향후 2년 내 헝가리법인 가동률이 80%를 상회할 것으로 기대된다.",1
2026-05-08_상상인증권_삼성SDI,2026-05-08,상상인증권,삼성SDI,밸류에이션,7,"xEV 사업의 장기 이익전망치를 상향 조정하며 투자의견 매수를 유지하고 목표주가를 850,000원에서 1,000,000원으로 상향했다.",1
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,ESS,8,미국 ESS 시장의 세액공제 적격성·공급망 투명성·현지생산 요건 강화로 동사의 수주가 확대되며 ESS 영업이익이 2025년 약 823억원(흑자전환 YoY)에서 2028년 약 3.6조원(+64%YoY)까지 급증할 전망이다.,1
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,북미CAPEX,3,미국 내 ESS 생산능력 추가 증설이 예상되며 이에 따라 중장기적으로 실적 추정치가 재차 상향 조정될 가능성이 존재한다.,1
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,밸류에이션,6,현 주가는 2028년 예상 실적 기준 P/E 27.1배 수준으로 향후 미국 ESS 시장 확대에 따른 실적 회복 가능성을 감안하면 과거 대비 밸류에이션 부담이 낮아졌다고 판단해 목표주가를 62만원으로 상향한다.,1
2026-05-11_iM증권_LGES,2026-05-11,iM증권,LGES,북미EV,-2,단기적으로는 미국 EV 배터리 수요 둔화에 따른 부담이 존재하지만 중장기적으로는 미국 ESS 시장 확대와 AIDC 전력 인프라 투자 증가의 수혜가 이를 상쇄하며 실적 회복을 견인할 것으로 예상된다.,1
2026-05-11_iM증권_SK온,2026-05-11,iM증권,SK이노베이션,밸류에이션,9,"중동사태로 유가·정제마진·화학제품가격이 모두 상승 전환한 데다 On 구조조정 의지와 실행력 개선, ESS 신규 성장축 확보 등을 반영해 SOTP 목표주가를 117,000원에서 190,000원으로 62% 상향하고 투자의견을 Hold에서 Buy로 상향.",1
2026-05-11_iM증권_SK온,2026-05-11,iM증권,SK온,ESS,6,미국 태양광 설치량 증가와 AIDC 온사이트 발전 수요 확대를 배경으로 SK-On이 2026년 20GWh ESS 수주를 목표하고 있으며 SKBA 조지아·BOSK 테네시 라인을 ESS向으로 전환해 신규 성장축을 확보하고 있음.,1
2026-05-11_iM증권_SK온,2026-05-11,iM증권,SK온,북미EV,-4,"보조금 폐지 이후 EV 수요 둔화, OEM들의 EV 축소 전환, Ford JV 해체 등으로 SK-On의 단기 EV 부문 실적 개선은 어려운 상황.",1
2026-05-11_iM증권_SK온,2026-05-11,iM증권,SK온,AMPC,-3,"SK-On은 AMPC 반영 시에도 2026F 영업적자(-1,089십억원)가 지속되며, AMPC를 제외할 경우 적자 규모가 -1,709십억원으로 확대되어 정부 보조금 의존도가 여전히 높음.",3
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,ESS,7,"AI 데이터센터향 ESS 수요 급증에 힘입어 미국 ESS 시장 내 점유율 확대가 기대되며, ESS 실적은 2025년 매출 2.9조원(-79%YoY 영업이익 248억원)에서 2028년 매출 9.2조원, 영업이익 1.7조원까지 급증할 전망이다.",1
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,중국경쟁,4,2026년부터 본격화되는 미국 행정부의 중국산 ESS 규제가 국내 배터리 셀 업체에 구조적 성장 기회를 제공할 것으로 판단된다.,1
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,북미EV,-2,미국 전기차 세액공제 종료 등으로 EV 배터리 부문의 불확실성이 지속되고 있다.,1
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,유럽EV,-2,유럽 시장 내 중국산 배터리와의 경쟁 심화가 EV 배터리 부문의 부담 요인으로 작용하고 있다.,1
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,배터리판매량,-2,주요 고객사의 전기차 판매 전략 조정이 EV 배터리 부문의 부담 요인으로 지목됐다.,1
2026-05-11_iM증권_삼성SDI,2026-05-11,iM증권,삼성SDI,밸류에이션,-4,현 주가는 2028년 예상 실적 기준 P/E 32.3배로 전세계 이차전지 셀 업종 평균(22.6배) 대비 최고 수준의 프리미엄을 반영하고 있어 추가 상승 여력은 제한적이며 단기적으로는 트레이딩 관점 접근을 권고한다.,1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,중국경쟁,-5,"미국 ESS 시장에서 중국 배터리 M/S가 2026년에도 50%를 상회할 전망이며, LFP각형 Utility-Grid향 ESS(전체 ESS 수요 70%+)에서는 중국 셀사 M/S가 당분간 70%대를 유지할 것으로 예상된다.",1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,ESS,-4,"북미 중심 ESS 수주잔고(약 140GWh) 기반 매출은 2026년 전년대비 144% 급증하겠으나, 중국·Panasonic과의 경쟁 심화 및 EV라인의 ESS 전환·Ramp-up 초기비용으로 수익성 기여는 AMPC 위주로 제한적일 전망이다.",1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,LFP,-4,"LFP각형으로 표준화된 Utility-Grid향 ESS가 전체 ESS 수요의 70% 이상을 차지하는데, 이 영역은 중국 셀사가 강세인 부문이라 동사에 불리하게 작용한다.",1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,북미EV,-5,"자동차향 매출에서 가장 비중이 높은 EV부문의 북미 역성장으로 전년대비 매출 약 20% 역성장이 예상되며, 이는 AMPC 감소(약 1.6조원→1.1조원)로도 이어진다.",1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,유럽EV,-3,유럽 M/S 하락이 북미 역성장과 함께 자동차향 매출의 전년대비 약 20% 역성장 요인으로 작용하고 있다.,1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,소형전지,4,TESLA향 중국 판매량 선전에 힘입어 원통형(소형) 매출액이 2026년 전년대비 19% 증가한 8.8조원에 이를 것으로 추정된다.,1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,AMPC,-5,"북미 EV향 역성장의 영향으로 전체 AMPC 금액이 2025년 약 1.6조원에서 2026년 약 1.1조원으로 감소할 것으로 추정하며, 2026년 영업이익 기여도 AMPC 위주로 제한적일 전망이다.",1
2026-05-12_LS증권_LGES,2026-05-12,LS증권,LGES,밸류에이션,-4,"KOSPI 전체 밸류에이션 상향을 감안해 과거 3년 평균 PBR에 10% 프리미엄을 적용, 목표주가를 416,000원으로 상향했음에도 현재주가(468,000원) 대비 -11.1% Downside가 존재해 Hold를 유지하며, LG화학의 지분 매각 가능성에 따른 Overhang 리스크도 부각된다.",1
2026-05-12_LS증권_삼성SDI,2026-05-12,LS증권,삼성SDI,밸류에이션,-4,EV/EBITDA 20배 수익가치와 삼성디스플레이 자산가치를 합산해도 현재 주가는 실적 대비 높은 밸류에이션에 거래되고 있어 Hold 의견을 유지한다.,1
2026-05-12_LS증권_삼성SDI,2026-05-12,LS증권,삼성SDI,AMPC,5,1분기 AMPC가 805억원으로 증가했고 Stellantis향 판매 지속과 미국 ESS 물량 증가로 2026년 AMPC 금액이 추가로 증익될 것으로 전망된다.,1
2026-05-12_LS증권_삼성SDI,2026-05-12,LS증권,삼성SDI,ESS,5,"ESS 제품군에서 데이터센터향 고출력 UPS, BBU 등 High-end 제품믹스로 수익성이 개선되고 있으며 하반기 가동률 상승과 함께 3Q26 흑자전환이 예상된다.",1
